State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
VIRGINIA,10,14,0,NA,20,14,-20.7,-19.3,-13.6,-14.4,virginia,Virginia,10th,14th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Virginia<br>Census: 10th<br>Rank: 14th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,20.55
NORTH CAROLINA,10,15,0,NA,20,15,-20.7,-19.3,-14.6,-15.4,north_carolina,North Carolina,10th,15th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 10th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,19.45
NORTH CAROLINA,10,15,0,NA,20,15,-20.7,-19.3,-14.6,-15.4,north_carolina,North Carolina,10th,15th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 10th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,20.55
WISCONSIN,10,16,0,NA,20,16,-20.7,-19.3,-15.6,-16.4,wisconsin,Wisconsin,10th,16th,Rank Change from Last Census: -1,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 10th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 6th Census,right_lim,19.45
WISCONSIN,10,16,0,NA,20,16,-20.7,-19.3,-15.6,-16.4,wisconsin,Wisconsin,10th,16th,Rank Change from Last Census: -1,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 10th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 6th Census,left_lim,20.55
ALABAMA,10,17,0,NA,20,17,-20.7,-19.3,-16.6,-17.4,alabama,Alabama,10th,17th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 10th<br>Rank: 17th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,19.45
ALABAMA,10,17,0,NA,20,17,-20.7,-19.3,-16.6,-17.4,alabama,Alabama,10th,17th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 10th<br>Rank: 17th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,20.55
MISSISSIPPI,10,18,0,NA,20,18,-20.7,-19.3,-17.6,-18.4,mississippi,Mississippi,10th,18th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 10th<br>Rank: 18th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,19.45
MISSISSIPPI,10,18,0,NA,20,18,-20.7,-19.3,-17.6,-18.4,mississippi,Mississippi,10th,18th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 10th<br>Rank: 18th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,20.55
NEW JERSEY,10,19,0,NA,20,19,-20.7,-19.3,-18.6,-19.4,new_jersey,New Jersey,10th,19th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 10th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,19.45
NEW JERSEY,10,19,0,NA,20,19,-20.7,-19.3,-18.6,-19.4,new_jersey,New Jersey,10th,19th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 10th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,20.55
KANSAS,10,20,0,NA,20,20,-20.7,-19.3,-19.6,-20.4,kansas,Kansas,10th,20th,Rank Change from Last Census: 9,<br>First Appearance: 8th Census,State: Kansas<br>Census: 10th<br>Rank: 20th<br>Rank Change from Last Census: 9<br>First Appearance: 8th Census,right_lim,19.45
KANSAS,10,20,0,NA,20,20,-20.7,-19.3,-19.6,-20.4,kansas,Kansas,10th,20th,Rank Change from Last Census: 9,<br>First Appearance: 8th Census,State: Kansas<br>Census: 10th<br>Rank: 20th<br>Rank Change from Last Census: 9<br>First Appearance: 8th Census,left_lim,20.55
SOUTH CAROLINA,10,21,0,NA,20,21,-20.7,-19.3,-20.6,-21.4,south_carolina,South Carolina,10th,21st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 10th<br>Rank: 21st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,19.45
SOUTH CAROLINA,10,21,0,NA,20,21,-20.7,-19.3,-20.6,-21.4,south_carolina,South Carolina,10th,21st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 10th<br>Rank: 21st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,20.55
LOUISIANA,10,22,0,NA,20,22,-20.7,-19.3,-21.6,-22.4,louisiana,Louisiana,10th,22nd,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 10th<br>Rank: 22nd<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census,right_lim,19.45
LOUISIANA,10,22,0,NA,20,22,-20.7,-19.3,-21.6,-22.4,louisiana,Louisiana,10th,22nd,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 10th<br>Rank: 22nd<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census,left_lim,20.55
MARYLAND,10,23,0,NA,20,23,-20.7,-19.3,-22.6,-23.4,maryland,Maryland,10th,23rd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Maryland<br>Census: 10th<br>Rank: 23rd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,19.45
MARYLAND,10,23,0,NA,20,23,-20.7,-19.3,-22.6,-23.4,maryland,Maryland,10th,23rd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Maryland<br>Census: 10th<br>Rank: 23rd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,20.55
CALIFORNIA,10,24,0,NA,20,24,-20.7,-19.3,-23.6,-24.4,california,California,10th,24th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: California<br>Census: 10th<br>Rank: 24th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,right_lim,19.45
CALIFORNIA,10,24,0,NA,20,24,-20.7,-19.3,-23.6,-24.4,california,California,10th,24th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: California<br>Census: 10th<br>Rank: 24th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,left_lim,20.55
ARKANSAS,10,25,0,NA,20,25,-20.7,-19.3,-24.6,-25.4,arkansas,Arkansas,10th,25th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 10th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,right_lim,19.45
ARKANSAS,10,25,0,NA,20,25,-20.7,-19.3,-24.6,-25.4,arkansas,Arkansas,10th,25th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 10th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,left_lim,20.55
MINNESOTA,10,26,0,NA,20,26,-20.7,-19.3,-25.6,-26.4,minnesota,Minnesota,10th,26th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 10th<br>Rank: 26th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,19.45
MINNESOTA,10,26,0,NA,20,26,-20.7,-19.3,-25.6,-26.4,minnesota,Minnesota,10th,26th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 10th<br>Rank: 26th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,20.55
MAINE,10,27,0,NA,20,27,-20.7,-19.3,-26.6,-27.4,maine,Maine,10th,27th,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,State: Maine<br>Census: 10th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census,right_lim,19.45
MAINE,10,27,0,NA,20,27,-20.7,-19.3,-26.6,-27.4,maine,Maine,10th,27th,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,State: Maine<br>Census: 10th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census,left_lim,20.55
CONNECTICUT,10,28,0,NA,20,28,-20.7,-19.3,-27.6,-28.4,connecticut,Connecticut,10th,28th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 10th<br>Rank: 28th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,19.45
CONNECTICUT,10,28,0,NA,20,28,-20.7,-19.3,-27.6,-28.4,connecticut,Connecticut,10th,28th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 10th<br>Rank: 28th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,20.55
WEST VIRGINIA,10,29,0,NA,20,29,-20.7,-19.3,-28.6,-29.4,west_virginia,West Virginia,10th,29th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 10th<br>Rank: 29th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,right_lim,19.45
WEST VIRGINIA,10,29,0,NA,20,29,-20.7,-19.3,-28.6,-29.4,west_virginia,West Virginia,10th,29th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 10th<br>Rank: 29th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,left_lim,20.55
NEBRASKA,10,30,0,NA,20,30,-20.7,-19.3,-29.6,-30.4,nebraska,Nebraska,10th,30th,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 10th<br>Rank: 30th<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census,right_lim,19.45
NEBRASKA,10,30,0,NA,20,30,-20.7,-19.3,-29.6,-30.4,nebraska,Nebraska,10th,30th,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 10th<br>Rank: 30th<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census,left_lim,20.55
NEW HAMPSHIRE,10,31,0,NA,20,31,-20.7,-19.3,-30.6,-31.4,new_hampshire,New Hampshire,10th,31st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 10th<br>Rank: 31st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,19.45
NEW HAMPSHIRE,10,31,0,NA,20,31,-20.7,-19.3,-30.6,-31.4,new_hampshire,New Hampshire,10th,31st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 10th<br>Rank: 31st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,20.55
VERMONT,10,32,0,NA,20,32,-20.7,-19.3,-31.6,-32.4,vermont,Vermont,10th,32nd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 10th<br>Rank: 32nd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,19.45
VERMONT,10,32,0,NA,20,32,-20.7,-19.3,-31.6,-32.4,vermont,Vermont,10th,32nd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 10th<br>Rank: 32nd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,20.55
RHODE ISLAND,10,33,0,NA,20,33,-20.7,-19.3,-32.6,-33.4,rhode_island,Rhode Island,10th,33rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 10th<br>Rank: 33rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,19.45
RHODE ISLAND,10,33,0,NA,20,33,-20.7,-19.3,-32.6,-33.4,rhode_island,Rhode Island,10th,33rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 10th<br>Rank: 33rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,20.55
FLORIDA,10,34,0,NA,20,34,-20.7,-19.3,-33.6,-34.4,florida,Florida,10th,34th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,State: Florida<br>Census: 10th<br>Rank: 34th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census,right_lim,19.45
FLORIDA,10,34,0,NA,20,34,-20.7,-19.3,-33.6,-34.4,florida,Florida,10th,34th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,State: Florida<br>Census: 10th<br>Rank: 34th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census,left_lim,20.55
COLORADO,10,35,0,NA,20,35,-20.7,-19.3,-34.6,-35.4,colorado,Colorado,10th,35th,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,State: Colorado<br>Census: 10th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census,right_lim,19.45
COLORADO,10,35,0,NA,20,35,-20.7,-19.3,-34.6,-35.4,colorado,Colorado,10th,35th,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,State: Colorado<br>Census: 10th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census,left_lim,20.55
DISTRICT OF_COLUMBIA,10,36,0,NA,20,36,-20.7,-19.3,-35.6,-36.4,district_of_columbia,District of Columbia,10th,36th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 10th<br>Rank: 36th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,19.45
DISTRICT OF_COLUMBIA,10,36,0,NA,20,36,-20.7,-19.3,-35.6,-36.4,district_of_columbia,District of Columbia,10th,36th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 10th<br>Rank: 36th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,20.55
OREGON,10,37,0,NA,20,37,-20.7,-19.3,-36.6,-37.4,oregon,Oregon,10th,37th,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 10th<br>Rank: 37th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census,right_lim,19.45
OREGON,10,37,0,NA,20,37,-20.7,-19.3,-36.6,-37.4,oregon,Oregon,10th,37th,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 10th<br>Rank: 37th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census,left_lim,20.55
DELAWARE,10,38,0,NA,20,38,-20.7,-19.3,-37.6,-38.4,delaware,Delaware,10th,38th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 10th<br>Rank: 38th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,19.45
DELAWARE,10,38,0,NA,20,38,-20.7,-19.3,-37.6,-38.4,delaware,Delaware,10th,38th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 10th<br>Rank: 38th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,20.55
UTAH,10,39,0,NA,20,39,-20.7,-19.3,-38.6,-39.4,utah,Utah,10th,39th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: Utah<br>Census: 10th<br>Rank: 39th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,right_lim,19.45
UTAH,10,39,0,NA,20,39,-20.7,-19.3,-38.6,-39.4,utah,Utah,10th,39th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: Utah<br>Census: 10th<br>Rank: 39th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,left_lim,20.55
DAKOTA,10,40,1,NA,20,40,-20.7,-19.3,-39.6,-40.4,dakota,Dakota,10th,40th,Rank Change from Last Census: 5,<br>First Appearance: 9th Census,State: Dakota<br>Census: 10th<br>Rank: 40th<br>Rank Change from Last Census: 5<br>First Appearance: 9th Census,right_lim,19.45
DAKOTA,10,40,1,NA,20,40,-20.7,-19.3,-39.6,-40.4,dakota,Dakota,10th,40th,Rank Change from Last Census: 5,<br>First Appearance: 9th Census,State: Dakota<br>Census: 10th<br>Rank: 40th<br>Rank Change from Last Census: 5<br>First Appearance: 9th Census,left_lim,20.55
NEW MEXICO,10,41,0,NA,20,41,-20.7,-19.3,-40.6,-41.4,new_mexico,New Mexico,10th,41st,Rank Change from Last Census: -4,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 10th<br>Rank: 41st<br>Rank Change from Last Census: -4<br>First Appearance: 7th Census,right_lim,19.45
NEW MEXICO,10,41,0,NA,20,41,-20.7,-19.3,-40.6,-41.4,new_mexico,New Mexico,10th,41st,Rank Change from Last Census: -4,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 10th<br>Rank: 41st<br>Rank Change from Last Census: -4<br>First Appearance: 7th Census,left_lim,20.55
WASHINGTON,10,42,0,NA,20,42,-20.7,-19.3,-41.6,-42.4,washington,Washington,10th,42nd,Rank Change from Last Census: 0,<br>First Appearance: 8th Census,State: Washington<br>Census: 10th<br>Rank: 42nd<br>Rank Change from Last Census: 0<br>First Appearance: 8th Census,right_lim,19.45
WASHINGTON,10,42,0,NA,20,42,-20.7,-19.3,-41.6,-42.4,washington,Washington,10th,42nd,Rank Change from Last Census: 0,<br>First Appearance: 8th Census,State: Washington<br>Census: 10th<br>Rank: 42nd<br>Rank Change from Last Census: 0<br>First Appearance: 8th Census,left_lim,20.55
NEVADA,10,43,0,NA,20,43,-20.7,-19.3,-42.6,-43.4,nevada,Nevada,10th,43rd,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,State: Nevada<br>Census: 10th<br>Rank: 43rd<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census,right_lim,19.45
NEVADA,10,43,0,NA,20,43,-20.7,-19.3,-42.6,-43.4,nevada,Nevada,10th,43rd,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,State: Nevada<br>Census: 10th<br>Rank: 43rd<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census,left_lim,20.55
ARIZONA,10,44,0,NA,20,44,-20.7,-19.3,-43.6,-44.4,arizona,Arizona,10th,44th,Rank Change from Last Census: 2,<br>First Appearance: 9th Census,State: Arizona<br>Census: 10th<br>Rank: 44th<br>Rank Change from Last Census: 2<br>First Appearance: 9th Census,right_lim,19.45
ARIZONA,10,44,0,NA,20,44,-20.7,-19.3,-43.6,-44.4,arizona,Arizona,10th,44th,Rank Change from Last Census: 2,<br>First Appearance: 9th Census,State: Arizona<br>Census: 10th<br>Rank: 44th<br>Rank Change from Last Census: 2<br>First Appearance: 9th Census,left_lim,20.55
MONTANA,10,45,0,NA,20,45,-20.7,-19.3,-44.6,-45.4,montana,Montana,10th,45th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: Montana<br>Census: 10th<br>Rank: 45th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,right_lim,19.45
MONTANA,10,45,0,NA,20,45,-20.7,-19.3,-44.6,-45.4,montana,Montana,10th,45th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: Montana<br>Census: 10th<br>Rank: 45th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,left_lim,20.55
IDAHO,10,46,0,NA,20,46,-20.7,-19.3,-45.6,-46.4,idaho,Idaho,10th,46th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: Idaho<br>Census: 10th<br>Rank: 46th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,right_lim,19.45
IDAHO,10,46,0,NA,20,46,-20.7,-19.3,-45.6,-46.4,idaho,Idaho,10th,46th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: Idaho<br>Census: 10th<br>Rank: 46th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,left_lim,20.55
WYOMING,10,47,0,NA,20,47,-20.7,-19.3,-46.6,-47.4,wyoming,Wyoming,10th,47th,Rank Change from Last Census: 0,<br>First Appearance: 9th Census,State: Wyoming<br>Census: 10th<br>Rank: 47th<br>Rank Change from Last Census: 0<br>First Appearance: 9th Census,right_lim,19.45
WYOMING,10,47,0,NA,20,47,-20.7,-19.3,-46.6,-47.4,wyoming,Wyoming,10th,47th,Rank Change from Last Census: 0,<br>First Appearance: 9th Census,State: Wyoming<br>Census: 10th<br>Rank: 47th<br>Rank Change from Last Census: 0<br>First Appearance: 9th Census,left_lim,20.55
NEW YORK,11,1,0,left,22,1,-22.7,-21.3,-0.6,-1.4,new_york,New York,11th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 11th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,21.45
NEW YORK,11,1,0,left,22,1,-22.7,-21.3,-0.6,-1.4,new_york,New York,11th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 11th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,22.55
PENNSYLVANIA,11,2,NA,left,22,2,-22.7,-21.3,-1.6,-2.4,pennsylvania,Pennsylvania,11th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 11th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,21.45
PENNSYLVANIA,11,2,NA,left,22,2,-22.7,-21.3,-1.6,-2.4,pennsylvania,Pennsylvania,11th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 11th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,22.55
ILLINOIS,11,3,NA,left,22,3,-22.7,-21.3,-2.6,-3.4,illinois,Illinois,11th,3rd,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 11th<br>Rank: 3rd<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,right_lim,21.45
ILLINOIS,11,3,NA,left,22,3,-22.7,-21.3,-2.6,-3.4,illinois,Illinois,11th,3rd,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 11th<br>Rank: 3rd<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,left_lim,22.55
OHIO,11,4,NA,left,22,4,-22.7,-21.3,-3.6,-4.4,ohio,Ohio,11th,4th,Rank Change from Last Census: -1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 11th<br>Rank: 4th<br>Rank Change from Last Census: -1<br>First Appearance: 2nd Census,right_lim,21.45
OHIO,11,4,NA,left,22,4,-22.7,-21.3,-3.6,-4.4,ohio,Ohio,11th,4th,Rank Change from Last Census: -1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 11th<br>Rank: 4th<br>Rank Change from Last Census: -1<br>First Appearance: 2nd Census,left_lim,22.55
MISSOURI,11,5,NA,left,22,5,-22.7,-21.3,-4.6,-5.4,missouri,Missouri,11th,5th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Missouri<br>Census: 11th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,right_lim,21.45
MISSOURI,11,5,NA,left,22,5,-22.7,-21.3,-4.6,-5.4,missouri,Missouri,11th,5th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Missouri<br>Census: 11th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,left_lim,22.55
MASSACHUSETTS,11,6,NA,left,22,6,-22.7,-21.3,-5.6,-6.4,massachusetts,Massachusetts,11th,6th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 11th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,21.45
MASSACHUSETTS,11,6,NA,left,22,6,-22.7,-21.3,-5.6,-6.4,massachusetts,Massachusetts,11th,6th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 11th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,22.55
TEXAS,11,7,NA,left,22,7,-22.7,-21.3,-6.6,-7.4,texas,Texas,11th,7th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,State: Texas<br>Census: 11th<br>Rank: 7th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census,right_lim,21.45
TEXAS,11,7,NA,left,22,7,-22.7,-21.3,-6.6,-7.4,texas,Texas,11th,7th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,State: Texas<br>Census: 11th<br>Rank: 7th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census,left_lim,22.55
INDIANA,11,8,NA,left,22,8,-22.7,-21.3,-7.6,-8.4,indiana,Indiana,11th,8th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 11th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,21.45
INDIANA,11,8,NA,left,22,8,-22.7,-21.3,-7.6,-8.4,indiana,Indiana,11th,8th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 11th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,22.55
MICHIGAN,11,9,NA,left,22,9,-22.7,-21.3,-8.6,-9.4,michigan,Michigan,11th,9th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 11th<br>Rank: 9th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,right_lim,21.45
MICHIGAN,11,9,NA,left,22,9,-22.7,-21.3,-8.6,-9.4,michigan,Michigan,11th,9th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 11th<br>Rank: 9th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,left_lim,22.55
IOWA,11,10,NA,left,22,10,-22.7,-21.3,-9.6,-10.4,iowa,Iowa,11th,10th,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,State: Iowa<br>Census: 11th<br>Rank: 10th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census,right_lim,21.45
IOWA,11,10,NA,left,22,10,-22.7,-21.3,-9.6,-10.4,iowa,Iowa,11th,10th,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,State: Iowa<br>Census: 11th<br>Rank: 10th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census,left_lim,22.55
KENTUCKY,11,11,NA,left,22,11,-22.7,-21.3,-10.6,-11.4,kentucky,Kentucky,11th,11th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 11th<br>Rank: 11th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,21.45
KENTUCKY,11,11,NA,left,22,11,-22.7,-21.3,-10.6,-11.4,kentucky,Kentucky,11th,11th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 11th<br>Rank: 11th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,22.55
GEORGIA,11,12,NA,left,22,12,-22.7,-21.3,-11.6,-12.4,georgia,Georgia,11th,12th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Georgia<br>Census: 11th<br>Rank: 12th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,21.45
GEORGIA,11,12,NA,left,22,12,-22.7,-21.3,-11.6,-12.4,georgia,Georgia,11th,12th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Georgia<br>Census: 11th<br>Rank: 12th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,22.55
