State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
VIRGINIA,11,15,0,NA,20.35,15,-21.05,-19.650000000000002,-14.6,-15.4,virginia,Virginia,11th,15th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 11th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,20.900000000000002
NORTH CAROLINA,11,16,0,NA,20.35,16,-21.05,-19.650000000000002,-15.6,-16.4,north_carolina,North Carolina,11th,16th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 11th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,19.8
NORTH CAROLINA,11,16,0,NA,20.35,16,-21.05,-19.650000000000002,-15.6,-16.4,north_carolina,North Carolina,11th,16th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 11th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,20.900000000000002
ALABAMA,11,17,0,NA,20.35,17,-21.05,-19.650000000000002,-16.6,-17.4,alabama,Alabama,11th,17th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Alabama<br>Census: 11th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,right_lim,19.8
ALABAMA,11,17,0,NA,20.35,17,-21.05,-19.650000000000002,-16.6,-17.4,alabama,Alabama,11th,17th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Alabama<br>Census: 11th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,left_lim,20.900000000000002
NEW JERSEY,11,18,0,NA,20.35,18,-21.05,-19.650000000000002,-17.6,-18.4,new_jersey,New Jersey,11th,18th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 11th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,19.8
NEW JERSEY,11,18,0,NA,20.35,18,-21.05,-19.650000000000002,-17.6,-18.4,new_jersey,New Jersey,11th,18th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 11th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,20.900000000000002
KANSAS,11,19,0,NA,20.35,19,-21.05,-19.650000000000002,-18.6,-19.4,kansas,Kansas,11th,19th,Rank Change from Last Census: 1,<br>First Appearance: 8th Census,State: Kansas<br>Census: 11th<br>Rank: 19th<br>Rank Change from Last Census: 1<br>First Appearance: 8th Census,right_lim,19.8
KANSAS,11,19,0,NA,20.35,19,-21.05,-19.650000000000002,-18.6,-19.4,kansas,Kansas,11th,19th,Rank Change from Last Census: 1,<br>First Appearance: 8th Census,State: Kansas<br>Census: 11th<br>Rank: 19th<br>Rank Change from Last Census: 1<br>First Appearance: 8th Census,left_lim,20.900000000000002
MINNESOTA,11,20,0,NA,20.35,20,-21.05,-19.650000000000002,-19.6,-20.4,minnesota,Minnesota,11th,20th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 11th<br>Rank: 20th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census,right_lim,19.8
MINNESOTA,11,20,0,NA,20.35,20,-21.05,-19.650000000000002,-19.6,-20.4,minnesota,Minnesota,11th,20th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 11th<br>Rank: 20th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census,left_lim,20.900000000000002
MISSISSIPPI,11,21,0,NA,20.35,21,-21.05,-19.650000000000002,-20.6,-21.4,mississippi,Mississippi,11th,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 11th<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,19.8
MISSISSIPPI,11,21,0,NA,20.35,21,-21.05,-19.650000000000002,-20.6,-21.4,mississippi,Mississippi,11th,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 11th<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,20.900000000000002
CALIFORNIA,11,22,0,NA,20.35,22,-21.05,-19.650000000000002,-21.6,-22.4,california,California,11th,22nd,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: California<br>Census: 11th<br>Rank: 22nd<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,19.8
CALIFORNIA,11,22,0,NA,20.35,22,-21.05,-19.650000000000002,-21.6,-22.4,california,California,11th,22nd,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: California<br>Census: 11th<br>Rank: 22nd<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,20.900000000000002
SOUTH CAROLINA,11,23,0,NA,20.35,23,-21.05,-19.650000000000002,-22.6,-23.4,south_carolina,South Carolina,11th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 11th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,19.8
SOUTH CAROLINA,11,23,0,NA,20.35,23,-21.05,-19.650000000000002,-22.6,-23.4,south_carolina,South Carolina,11th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 11th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,20.900000000000002
ARKANSAS,11,24,0,NA,20.35,24,-21.05,-19.650000000000002,-23.6,-24.4,arkansas,Arkansas,11th,24th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 11th<br>Rank: 24th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,right_lim,19.8
ARKANSAS,11,24,0,NA,20.35,24,-21.05,-19.650000000000002,-23.6,-24.4,arkansas,Arkansas,11th,24th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 11th<br>Rank: 24th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,left_lim,20.900000000000002
LOUISIANA,11,25,0,NA,20.35,25,-21.05,-19.650000000000002,-24.6,-25.4,louisiana,Louisiana,11th,25th,Rank Change from Last Census: -3,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 11th<br>Rank: 25th<br>Rank Change from Last Census: -3<br>First Appearance: 3rd Census,right_lim,19.8
LOUISIANA,11,25,0,NA,20.35,25,-21.05,-19.650000000000002,-24.6,-25.4,louisiana,Louisiana,11th,25th,Rank Change from Last Census: -3,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 11th<br>Rank: 25th<br>Rank Change from Last Census: -3<br>First Appearance: 3rd Census,left_lim,20.900000000000002
NEBRASKA,11,26,0,NA,20.35,26,-21.05,-19.650000000000002,-25.6,-26.4,nebraska,Nebraska,11th,26th,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 11th<br>Rank: 26th<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census,right_lim,19.8
NEBRASKA,11,26,0,NA,20.35,26,-21.05,-19.650000000000002,-25.6,-26.4,nebraska,Nebraska,11th,26th,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 11th<br>Rank: 26th<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census,left_lim,20.900000000000002
MARYLAND,11,27,0,NA,20.35,27,-21.05,-19.650000000000002,-26.6,-27.4,maryland,Maryland,11th,27th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Maryland<br>Census: 11th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,19.8
MARYLAND,11,27,0,NA,20.35,27,-21.05,-19.650000000000002,-26.6,-27.4,maryland,Maryland,11th,27th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Maryland<br>Census: 11th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,20.900000000000002
WEST VIRGINIA,11,28,0,NA,20.35,28,-21.05,-19.650000000000002,-27.6,-28.4,west_virginia,West Virginia,11th,28th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 11th<br>Rank: 28th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,right_lim,19.8
WEST VIRGINIA,11,28,0,NA,20.35,28,-21.05,-19.650000000000002,-27.6,-28.4,west_virginia,West Virginia,11th,28th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 11th<br>Rank: 28th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,left_lim,20.900000000000002
CONNECTICUT,11,29,0,NA,20.35,29,-21.05,-19.650000000000002,-28.6,-29.4,connecticut,Connecticut,11th,29th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 11th<br>Rank: 29th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,19.8
CONNECTICUT,11,29,0,NA,20.35,29,-21.05,-19.650000000000002,-28.6,-29.4,connecticut,Connecticut,11th,29th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 11th<br>Rank: 29th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,20.900000000000002
MAINE,11,30,0,NA,20.35,30,-21.05,-19.650000000000002,-29.6,-30.4,maine,Maine,11th,30th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Maine<br>Census: 11th<br>Rank: 30th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,right_lim,19.8
MAINE,11,30,0,NA,20.35,30,-21.05,-19.650000000000002,-29.6,-30.4,maine,Maine,11th,30th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Maine<br>Census: 11th<br>Rank: 30th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,left_lim,20.900000000000002
COLORADO,11,31,0,NA,20.35,31,-21.05,-19.650000000000002,-30.6,-31.4,colorado,Colorado,11th,31st,Rank Change from Last Census: 4,<br>First Appearance: 9th Census,State: Colorado<br>Census: 11th<br>Rank: 31st<br>Rank Change from Last Census: 4<br>First Appearance: 9th Census,right_lim,19.8
COLORADO,11,31,0,NA,20.35,31,-21.05,-19.650000000000002,-30.6,-31.4,colorado,Colorado,11th,31st,Rank Change from Last Census: 4,<br>First Appearance: 9th Census,State: Colorado<br>Census: 11th<br>Rank: 31st<br>Rank Change from Last Census: 4<br>First Appearance: 9th Census,left_lim,20.900000000000002
FLORIDA,11,32,0,NA,20.35,32,-21.05,-19.650000000000002,-31.6,-32.4,florida,Florida,11th,32nd,Rank Change from Last Census: 2,<br>First Appearance: 5th Census,State: Florida<br>Census: 11th<br>Rank: 32nd<br>Rank Change from Last Census: 2<br>First Appearance: 5th Census,right_lim,19.8
FLORIDA,11,32,0,NA,20.35,32,-21.05,-19.650000000000002,-31.6,-32.4,florida,Florida,11th,32nd,Rank Change from Last Census: 2,<br>First Appearance: 5th Census,State: Florida<br>Census: 11th<br>Rank: 32nd<br>Rank Change from Last Census: 2<br>First Appearance: 5th Census,left_lim,20.900000000000002
NEW HAMPSHIRE,11,33,0,NA,20.35,33,-21.05,-19.650000000000002,-32.6,-33.4,new_hampshire,New Hampshire,11th,33rd,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 11th<br>Rank: 33rd<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,19.8
NEW HAMPSHIRE,11,33,0,NA,20.35,33,-21.05,-19.650000000000002,-32.6,-33.4,new_hampshire,New Hampshire,11th,33rd,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 11th<br>Rank: 33rd<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,20.900000000000002
WASHINGTON,11,34,0,NA,20.35,34,-21.05,-19.650000000000002,-33.6,-34.4,washington,Washington,11th,34th,Rank Change from Last Census: 8,<br>First Appearance: 8th Census,State: Washington<br>Census: 11th<br>Rank: 34th<br>Rank Change from Last Census: 8<br>First Appearance: 8th Census,right_lim,19.8
WASHINGTON,11,34,0,NA,20.35,34,-21.05,-19.650000000000002,-33.6,-34.4,washington,Washington,11th,34th,Rank Change from Last Census: 8,<br>First Appearance: 8th Census,State: Washington<br>Census: 11th<br>Rank: 34th<br>Rank Change from Last Census: 8<br>First Appearance: 8th Census,left_lim,20.900000000000002
RHODE ISLAND,11,35,0,NA,20.35,35,-21.05,-19.650000000000002,-34.6,-35.4,rhode_island,Rhode Island,11th,35th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 11th<br>Rank: 35th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,19.8
RHODE ISLAND,11,35,0,NA,20.35,35,-21.05,-19.650000000000002,-34.6,-35.4,rhode_island,Rhode Island,11th,35th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 11th<br>Rank: 35th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,20.900000000000002
VERMONT,11,36,0,NA,20.35,36,-21.05,-19.650000000000002,-35.6,-36.4,vermont,Vermont,11th,36th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 11th<br>Rank: 36th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,right_lim,19.8
VERMONT,11,36,0,NA,20.35,36,-21.05,-19.650000000000002,-35.6,-36.4,vermont,Vermont,11th,36th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 11th<br>Rank: 36th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,left_lim,20.900000000000002
SOUTH DAKOTA,11,37,0,NA,20.35,37,-21.05,-19.650000000000002,-36.6,-37.4,south_dakota,South Dakota,11th,37th,First Appearance,,State: South Dakota<br>Census: 11th<br>Rank: 37th<br>First Appearance,right_lim,19.8
SOUTH DAKOTA,11,37,0,NA,20.35,37,-21.05,-19.650000000000002,-36.6,-37.4,south_dakota,South Dakota,11th,37th,First Appearance,,State: South Dakota<br>Census: 11th<br>Rank: 37th<br>First Appearance,left_lim,20.900000000000002
OREGON,11,38,0,NA,20.35,38,-21.05,-19.650000000000002,-37.6,-38.4,oregon,Oregon,11th,38th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 11th<br>Rank: 38th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census,right_lim,19.8
OREGON,11,38,0,NA,20.35,38,-21.05,-19.650000000000002,-37.6,-38.4,oregon,Oregon,11th,38th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 11th<br>Rank: 38th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census,left_lim,20.900000000000002
DISTRICT OF_COLUMBIA,11,39,0,NA,20.35,39,-21.05,-19.650000000000002,-38.6,-39.4,district_of_columbia,District of Columbia,11th,39th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 11th<br>Rank: 39th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,19.8
DISTRICT OF_COLUMBIA,11,39,0,NA,20.35,39,-21.05,-19.650000000000002,-38.6,-39.4,district_of_columbia,District of Columbia,11th,39th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 11th<br>Rank: 39th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,20.900000000000002
UTAH,11,40,0,NA,20.35,40,-21.05,-19.650000000000002,-39.6,-40.4,utah,Utah,11th,40th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,State: Utah<br>Census: 11th<br>Rank: 40th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census,right_lim,19.8
UTAH,11,40,0,NA,20.35,40,-21.05,-19.650000000000002,-39.6,-40.4,utah,Utah,11th,40th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,State: Utah<br>Census: 11th<br>Rank: 40th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census,left_lim,20.900000000000002
NORTH DAKOTA,11,41,0,NA,20.35,41,-21.05,-19.650000000000002,-40.6,-41.4,north_dakota,North Dakota,11th,41st,First Appearance,,State: North Dakota<br>Census: 11th<br>Rank: 41st<br>First Appearance,right_lim,19.8
NORTH DAKOTA,11,41,0,NA,20.35,41,-21.05,-19.650000000000002,-40.6,-41.4,north_dakota,North Dakota,11th,41st,First Appearance,,State: North Dakota<br>Census: 11th<br>Rank: 41st<br>First Appearance,left_lim,20.900000000000002
DELAWARE,11,42,0,NA,20.35,42,-21.05,-19.650000000000002,-41.6,-42.4,delaware,Delaware,11th,42nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 11th<br>Rank: 42nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,19.8
DELAWARE,11,42,0,NA,20.35,42,-21.05,-19.650000000000002,-41.6,-42.4,delaware,Delaware,11th,42nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 11th<br>Rank: 42nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,20.900000000000002
NEW MEXICO,11,43,0,NA,20.35,43,-21.05,-19.650000000000002,-42.6,-43.4,new_mexico,New Mexico,11th,43rd,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 11th<br>Rank: 43rd<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,right_lim,19.8
NEW MEXICO,11,43,0,NA,20.35,43,-21.05,-19.650000000000002,-42.6,-43.4,new_mexico,New Mexico,11th,43rd,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 11th<br>Rank: 43rd<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,left_lim,20.900000000000002
MONTANA,11,44,0,NA,20.35,44,-21.05,-19.650000000000002,-43.6,-44.4,montana,Montana,11th,44th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: Montana<br>Census: 11th<br>Rank: 44th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,right_lim,19.8
MONTANA,11,44,0,NA,20.35,44,-21.05,-19.650000000000002,-43.6,-44.4,montana,Montana,11th,44th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: Montana<br>Census: 11th<br>Rank: 44th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,left_lim,20.900000000000002
IDAHO,11,45,0,NA,20.35,45,-21.05,-19.650000000000002,-44.6,-45.4,idaho,Idaho,11th,45th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: Idaho<br>Census: 11th<br>Rank: 45th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,right_lim,19.8
IDAHO,11,45,0,NA,20.35,45,-21.05,-19.650000000000002,-44.6,-45.4,idaho,Idaho,11th,45th,Rank Change from Last Census: 1,<br>First Appearance: 9th Census,State: Idaho<br>Census: 11th<br>Rank: 45th<br>Rank Change from Last Census: 1<br>First Appearance: 9th Census,left_lim,20.900000000000002
OKLAHOMA,11,46,0,NA,20.35,46,-21.05,-19.650000000000002,-45.6,-46.4,oklahoma,Oklahoma,11th,46th,First Appearance,,State: Oklahoma<br>Census: 11th<br>Rank: 46th<br>First Appearance,right_lim,19.8
OKLAHOMA,11,46,0,NA,20.35,46,-21.05,-19.650000000000002,-45.6,-46.4,oklahoma,Oklahoma,11th,46th,First Appearance,,State: Oklahoma<br>Census: 11th<br>Rank: 46th<br>First Appearance,left_lim,20.900000000000002
WYOMING,11,47,0,NA,20.35,47,-21.05,-19.650000000000002,-46.6,-47.4,wyoming,Wyoming,11th,47th,Rank Change from Last Census: 0,<br>First Appearance: 9th Census,State: Wyoming<br>Census: 11th<br>Rank: 47th<br>Rank Change from Last Census: 0<br>First Appearance: 9th Census,right_lim,19.8
WYOMING,11,47,0,NA,20.35,47,-21.05,-19.650000000000002,-46.6,-47.4,wyoming,Wyoming,11th,47th,Rank Change from Last Census: 0,<br>First Appearance: 9th Census,State: Wyoming<br>Census: 11th<br>Rank: 47th<br>Rank Change from Last Census: 0<br>First Appearance: 9th Census,left_lim,20.900000000000002
ARIZONA,11,48,0,NA,20.35,48,-21.05,-19.650000000000002,-47.6,-48.4,arizona,Arizona,11th,48th,Rank Change from Last Census: -4,<br>First Appearance: 9th Census,State: Arizona<br>Census: 11th<br>Rank: 48th<br>Rank Change from Last Census: -4<br>First Appearance: 9th Census,right_lim,19.8
ARIZONA,11,48,0,NA,20.35,48,-21.05,-19.650000000000002,-47.6,-48.4,arizona,Arizona,11th,48th,Rank Change from Last Census: -4,<br>First Appearance: 9th Census,State: Arizona<br>Census: 11th<br>Rank: 48th<br>Rank Change from Last Census: -4<br>First Appearance: 9th Census,left_lim,20.900000000000002
NEVADA,11,49,0,NA,20.35,49,-21.05,-19.650000000000002,-48.6,-49.4,nevada,Nevada,11th,49th,Rank Change from Last Census: -6,<br>First Appearance: 8th Census,State: Nevada<br>Census: 11th<br>Rank: 49th<br>Rank Change from Last Census: -6<br>First Appearance: 8th Census,right_lim,19.8
NEVADA,11,49,0,NA,20.35,49,-21.05,-19.650000000000002,-48.6,-49.4,nevada,Nevada,11th,49th,Rank Change from Last Census: -6,<br>First Appearance: 8th Census,State: Nevada<br>Census: 11th<br>Rank: 49th<br>Rank Change from Last Census: -6<br>First Appearance: 8th Census,left_lim,20.900000000000002
ALASKA,11,50,0,NA,20.35,50,-21.05,-19.650000000000002,-49.6,-50.4,alaska,Alaska,11th,50th,First Appearance,,State: Alaska<br>Census: 11th<br>Rank: 50th<br>First Appearance,right_lim,19.8
ALASKA,11,50,0,NA,20.35,50,-21.05,-19.650000000000002,-49.6,-50.4,alaska,Alaska,11th,50th,First Appearance,,State: Alaska<br>Census: 11th<br>Rank: 50th<br>First Appearance,left_lim,20.900000000000002
NEW YORK,12,1,0,left,22.200000000000003,1,-22.900000000000002,-21.500000000000004,-0.6,-1.4,new_york,New York,12th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 12th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,21.650000000000002
NEW YORK,12,1,0,left,22.200000000000003,1,-22.900000000000002,-21.500000000000004,-0.6,-1.4,new_york,New York,12th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 12th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,22.750000000000004
PENNSYLVANIA,12,2,0,left,22.200000000000003,2,-22.900000000000002,-21.500000000000004,-1.6,-2.4,pennsylvania,Pennsylvania,12th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 12th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,21.650000000000002
PENNSYLVANIA,12,2,0,left,22.200000000000003,2,-22.900000000000002,-21.500000000000004,-1.6,-2.4,pennsylvania,Pennsylvania,12th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 12th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,22.750000000000004
OHIO,12,3,0,left,22.200000000000003,3,-22.900000000000002,-21.500000000000004,-2.6,-3.4,ohio,Ohio,12th,3rd,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 12th<br>Rank: 3rd<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,21.650000000000002
OHIO,12,3,0,left,22.200000000000003,3,-22.900000000000002,-21.500000000000004,-2.6,-3.4,ohio,Ohio,12th,3rd,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 12th<br>Rank: 3rd<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,22.750000000000004
MISSOURI,12,4,0,left,22.200000000000003,4,-22.900000000000002,-21.500000000000004,-3.6,-4.4,missouri,Missouri,12th,4th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Missouri<br>Census: 12th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,right_lim,21.650000000000002
MISSOURI,12,4,0,left,22.200000000000003,4,-22.900000000000002,-21.500000000000004,-3.6,-4.4,missouri,Missouri,12th,4th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Missouri<br>Census: 12th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,left_lim,22.750000000000004
TEXAS,12,5,0,left,22.200000000000003,5,-22.900000000000002,-21.500000000000004,-4.6,-5.4,texas,Texas,12th,5th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Texas<br>Census: 12th<br>Rank: 5th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,21.650000000000002
TEXAS,12,5,0,left,22.200000000000003,5,-22.900000000000002,-21.500000000000004,-4.6,-5.4,texas,Texas,12th,5th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Texas<br>Census: 12th<br>Rank: 5th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,22.750000000000004
MASSACHUSETTS,12,6,0,left,22.200000000000003,6,-22.900000000000002,-21.500000000000004,-5.6,-6.4,massachusetts,Massachusetts,12th,6th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 12th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,21.650000000000002
MASSACHUSETTS,12,6,0,left,22.200000000000003,6,-22.900000000000002,-21.500000000000004,-5.6,-6.4,massachusetts,Massachusetts,12th,6th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 12th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,22.750000000000004
INDIANA,12,7,0,left,22.200000000000003,7,-22.900000000000002,-21.500000000000004,-6.6,-7.4,indiana,Indiana,12th,7th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 12th<br>Rank: 7th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,21.650000000000002
INDIANA,12,7,0,left,22.200000000000003,7,-22.900000000000002,-21.500000000000004,-6.6,-7.4,indiana,Indiana,12th,7th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 12th<br>Rank: 7th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,22.750000000000004
MICHIGAN,12,8,0,left,22.200000000000003,8,-22.900000000000002,-21.500000000000004,-7.6,-8.4,michigan,Michigan,12th,8th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 12th<br>Rank: 8th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,right_lim,21.650000000000002
MICHIGAN,12,8,0,left,22.200000000000003,8,-22.900000000000002,-21.500000000000004,-7.6,-8.4,michigan,Michigan,12th,8th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 12th<br>Rank: 8th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,left_lim,22.750000000000004
IOWA,12,9,0,left,22.200000000000003,9,-22.900000000000002,-21.500000000000004,-8.6,-9.4,iowa,Iowa,12th,9th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,State: Iowa<br>Census: 12th<br>Rank: 9th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census,right_lim,21.650000000000002
